JobID,JobName,Start,End,Elapsed,ReqMem,MaxRSS,ReqCPUS,NCPUS,CPUTime,CPUTimeRAW,Partition,ExitCode,State
4295045.batch,batch,2026-01-07T20:17:24,2026-01-07T20:56:01,00:38:37,,7471032K,10,10,06:26:10,23170,,0:0,COMPLETED
4295046,spades_hybrid_BS14_CNT_162-4_NP40x_IL35x,2026-01-07T20:18:25,2026-01-07T22:22:35,02:04:10,100G,,10,10,20:41:40,74500,general,0:0,COMPLETED
4295046.batch,batch,2026-01-07T20:18:25,2026-01-07T22:22:35,02:04:10,,7609512K,10,10,20:41:40,74500,,0:0,COMPLETED
4295047,spades_hybrid_BS14_CNT_162-4_NP40x_IL40x,2026-01-07T20:19:26,2026-01-07T23:39:43,03:20:17,100G,,10,10,1-09:22:50,120170,general,0:0,COMPLETED
4295047.batch,batch,2026-01-07T20:19:26,2026-01-07T23:39:43,03:20:17,,8166452K,10,10,1-09:22:50,120170,,0:0,COMPLETED
4295048,spades_hybrid_BS14_CNT_162-4_NP40x_IL50x,2026-01-07T20:21:29,2026-01-07T21:51:25,01:29:56,100G,,10,10,14:59:20,53960,general,0:0,COMPLETED
4295048.batch,batch,2026-01-07T20:21:29,2026-01-07T21:51:25,01:29:56,,9222792K,10,10,14:59:20,53960,,0:0,COMPLETED
4295049,spades_hybrid_BS14_CNT_162-4_NP40x_IL60x,2026-01-07T20:23:00,2026-01-07T21:57:25,01:34:25,100G,,10,10,15:44:10,56650,general,0:0,COMPLETED
4295049.batch,batch,2026-01-07T20:23:00,2026-01-07T21:57:25,01:34:25,,10247344K,10,10,15:44:10,56650,,0:0,COMPLETED
4295050,spades_hybrid_BS14_CNT_162-4_NP50x_IL10x,2026-01-07T20:23:00,2026-01-07T21:55:03,01:32:03,100G,,10,10,15:20:30,55230,general,0:0,COMPLETED
4295050.batch,batch,2026-01-07T20:23:00,2026-01-07T21:55:03,01:32:03,,4069392K,10,10,15:20:30,55230,,0:0,COMPLETED
4295051,spades_hybrid_BS14_CNT_162-4_NP50x_IL15x,2026-01-07T20:25:30,2026-01-07T20:59:25,00:33:55,100G,,10,10,05:39:10,20350,general,0:0,COMPLETED
4295051.batch,batch,2026-01-07T20:25:30,2026-01-07T20:59:25,00:33:55,,5702900K,10,10,05:39:10,20350,,0:0,COMPLETED
4295052,spades_hybrid_BS14_CNT_162-4_NP50x_IL20x,2026-01-07T20:25:30,2026-01-07T22:24:50,01:59:20,100G,,10,10,19:53:20,71600,general,0:0,COMPLETED
4295052.batch,batch,2026-01-07T20:25:30,2026-01-07T22:24:50,01:59:20,,5808412K,10,10,19:53:20,71600,,0:0,COMPLETED
4295053,spades_hybrid_BS14_CNT_162-4_NP50x_IL25x,2026-01-07T20:26:42,2026-01-07T21:21:15,00:54:33,100G,,10,10,09:05:30,32730,jrw0107_std,0:0,COMPLETED
4295053.batch,batch,2026-01-07T20:26:42,2026-01-07T21:21:15,00:54:33,,6481320K,10,10,09:05:30,32730,,0:0,COMPLETED
4295054,spades_hybrid_BS14_CNT_162-4_NP50x_IL30x,2026-01-07T20:29:30,2026-01-07T22:19:53,01:50:23,100G,,10,10,18:23:50,66230,general,0:0,COMPLETED
4295054.batch,batch,2026-01-07T20:29:30,2026-01-07T22:19:53,01:50:23,,7269552K,10,10,18:23:50,66230,,0:0,COMPLETED
4295055,spades_hybrid_BS14_CNT_162-4_NP50x_IL35x,2026-01-07T20:34:31,2026-01-07T23:43:02,03:08:31,100G,,10,10,1-07:25:10,113110,general,0:0,COMPLETED
4295055.batch,batch,2026-01-07T20:34:31,2026-01-07T23:43:02,03:08:31,,7600440K,10,10,1-07:25:10,113110,,0:0,COMPLETED
4295056,spades_hybrid_BS14_CNT_162-4_NP50x_IL40x,2026-01-07T20:35:14,2026-01-08T00:22:15,03:47:01,100G,,10,10,1-13:50:10,136210,general,0:0,COMPLETED
4295056.batch,batch,2026-01-07T20:35:14,2026-01-08T00:22:15,03:47:01,,8170024K,10,10,1-13:50:10,136210,,0:0,COMPLETED
4295057,spades_hybrid_BS14_CNT_162-4_NP50x_IL50x,2026-01-07T20:38:17,2026-01-07T22:34:30,01:56:13,100G,,10,10,19:22:10,69730,general,0:0,COMPLETED
4295057.batch,batch,2026-01-07T20:38:17,2026-01-07T22:34:30,01:56:13,,9213496K,10,10,19:22:10,69730,,0:0,COMPLETED
4295058,spades_hybrid_BS14_CNT_162-4_NP50x_IL60x,2026-01-07T20:39:18,2026-01-07T21:35:24,00:56:06,100G,,10,10,09:21:00,33660,general,0:0,COMPLETED
4295058.batch,batch,2026-01-07T20:39:18,2026-01-07T21:35:24,00:56:06,,10239960K,10,10,09:21:00,33660,,0:0,COMPLETED
4295059,spades_hybrid_BS14_CNT_162-4_NP60x_IL10x,2026-01-07T20:39:49,2026-01-07T23:00:09,02:20:20,100G,,10,10,23:23:20,84200,general,0:0,COMPLETED
4295059.batch,batch,2026-01-07T20:39:49,2026-01-07T23:00:09,02:20:20,,4834068K,10,10,23:23:20,84200,,0:0,COMPLETED
4295060,spades_hybrid_BS14_CNT_162-4_NP60x_IL15x,2026-01-07T20:40:20,2026-01-07T21:19:02,00:38:42,100G,,10,10,06:27:00,23220,general,0:0,COMPLETED
4295060.batch,batch,2026-01-07T20:40:20,2026-01-07T21:19:02,00:38:42,,5999912K,10,10,06:27:00,23220,,0:0,COMPLETED
4295061,spades_hybrid_BS14_CNT_162-4_NP60x_IL20x,2026-01-07T20:40:30,2026-01-07T22:45:27,02:04:57,100G,,10,10,20:49:30,74970,general,0:0,COMPLETED
4295061.batch,batch,2026-01-07T20:40:30,2026-01-07T22:45:27,02:04:57,,6245528K,10,10,20:49:30,74970,,0:0,COMPLETED
4295062,spades_hybrid_BS14_CNT_162-4_NP60x_IL25x,2026-01-07T20:42:52,2026-01-07T21:45:52,01:03:00,100G,,10,10,10:30:00,37800,general,0:0,COMPLETED
4295062.batch,batch,2026-01-07T20:42:52,2026-01-07T21:45:52,01:03:00,,6864428K,10,10,10:30:00,37800,,0:0,COMPLETED
4295063,spades_hybrid_BS14_CNT_162-4_NP60x_IL30x,2026-01-07T20:44:55,2026-01-07T21:52:35,01:07:40,100G,,10,10,11:16:40,40600,general,0:0,COMPLETED
4295063.batch,batch,2026-01-07T20:44:55,2026-01-07T21:52:35,01:07:40,,7045532K,10,10,11:16:40,40600,,0:0,COMPLETED
4295064,spades_hybrid_BS14_CNT_162-4_NP60x_IL35x,2026-01-07T20:46:57,2026-01-07T22:55:18,02:08:21,100G,,10,10,21:23:30,77010,general,0:0,COMPLETED
4295064.batch,batch,2026-01-07T20:46:57,2026-01-07T22:55:18,02:08:21,,7833764K,10,10,21:23:30,77010,,0:0,COMPLETED
4295065,spades_hybrid_BS14_CNT_162-4_NP60x_IL40x,2026-01-07T20:47:58,2026-01-08T00:56:46,04:08:48,100G,,10,10,1-17:28:00,149280,general,0:0,COMPLETED
4295065.batch,batch,2026-01-07T20:47:58,2026-01-08T00:56:46,04:08:48,,8169468K,10,10,1-17:28:00,149280,,0:0,COMPLETED
4295066,spades_hybrid_BS14_CNT_162-4_NP60x_IL50x,2026-01-07T20:48:59,2026-01-07T22:55:32,02:06:33,100G,,10,10,21:05:30,75930,general,0:0,COMPLETED
4295066.batch,batch,2026-01-07T20:48:59,2026-01-07T22:55:32,02:06:33,,9224844K,10,10,21:05:30,75930,,0:0,COMPLETED
4295067,spades_hybrid_BS14_CNT_162-4_NP60x_IL60x,2026-01-07T20:55:07,2026-01-07T21:44:10,00:49:03,100G,,10,10,08:10:30,29430,general,0:0,COMPLETED
4295067.batch,batch,2026-01-07T20:55:07,2026-01-07T21:44:10,00:49:03,,10242616K,10,10,08:10:30,29430,,0:0,COMPLETED
4295149,spades_hybrid_BS09_360_082-3_NP10x_IL10x,2026-01-07T23:11:18,2026-01-07T23:27:08,00:15:50,100G,,10,10,02:38:20,9500,general,0:0,COMPLETED
4295149.batch,batch,2026-01-07T23:11:18,2026-01-07T23:27:08,00:15:50,,6057640K,10,10,02:38:20,9500,,0:0,COMPLETED
4295150,spades_hybrid_BS09_360_082-3_NP10x_IL15x,2026-01-07T23:11:49,2026-01-07T23:31:07,00:19:18,100G,,10,10,03:13:00,11580,general,0:0,COMPLETED
4295150.batch,batch,2026-01-07T23:11:49,2026-01-07T23:31:07,00:19:18,,6297208K,10,10,03:13:00,11580,,0:0,COMPLETED
4295151,spades_hybrid_BS09_360_082-3_NP10x_IL20x,2026-01-07T23:12:50,2026-01-07T23:22:52,00:10:02,100G,,10,10,01:40:20,6020,general,0:0,COMPLETED
4295151.batch,batch,2026-01-07T23:12:50,2026-01-07T23:22:52,00:10:02,,9281696K,10,10,01:40:20,6020,,0:0,COMPLETED
4295152,spades_hybrid_BS09_360_082-3_NP10x_IL25x,2026-01-07T23:13:20,2026-01-07T23:39:20,00:26:00,100G,,10,10,04:20:00,15600,general,0:0,COMPLETED
4295152.batch,batch,2026-01-07T23:13:20,2026-01-07T23:39:20,00:26:00,,10745540K,10,10,04:20:00,15600,,0:0,COMPLETED
4295153,spades_hybrid_BS09_360_082-3_NP10x_IL30x,2026-01-07T23:14:22,2026-01-08T00:42:51,01:28:29,100G,,10,10,14:44:50,53090,general,0:0,COMPLETED
4295153.batch,batch,2026-01-07T23:14:22,2026-01-08T00:42:51,01:28:29,,10942408K,10,10,14:44:50,53090,,0:0,COMPLETED
4295154,spades_hybrid_BS09_360_082-3_NP10x_IL35x,2026-01-07T23:14:31,2026-01-08T00:42:15,01:27:44,100G,,10,10,14:37:20,52640,general,0:0,COMPLETED
4295154.batch,batch,2026-01-07T23:14:31,2026-01-08T00:42:15,01:27:44,,11933728K,10,10,14:37:20,52640,,0:0,COMPLETED
4295155,spades_hybrid_BS09_360_082-3_NP10x_IL40x,2026-01-07T23:20:28,2026-01-08T00:50:11,01:29:43,100G,,10,10,14:57:10,53830,general,0:0,COMPLETED
4295155.batch,batch,2026-01-07T23:20:28,2026-01-08T00:50:11,01:29:43,,11936448K,10,10,14:57:10,53830,,0:0,COMPLETED
4295156,spades_hybrid_BS09_360_082-3_NP10x_IL50x,2026-01-07T23:20:28,2026-01-07T23:47:07,00:26:39,100G,,10,10,04:26:30,15990,general,0:0,COMPLETED
4295156.batch,batch,2026-01-07T23:20:28,2026-01-07T23:47:07,00:26:39,,13993644K,10,10,04:26:30,15990,,0:0,COMPLETED
4295157,spades_hybrid_BS09_360_082-3_NP10x_IL60x,2026-01-07T23:20:58,2026-01-08T00:43:22,01:22:24,100G,,10,10,13:44:00,49440,general,0:0,COMPLETED
4295157.batch,batch,2026-01-07T23:20:58,2026-01-08T00:43:22,01:22:24,,14019192K,10,10,13:44:00,49440,,0:0,COMPLETED
4295158,spades_hybrid_BS09_360_082-3_NP15x_IL10x,2026-01-07T23:22:30,2026-01-07T23:59:21,00:36:51,100G,,10,10,06:08:30,22110,general,0:0,COMPLETED
4295158.batch,batch,2026-01-07T23:22:30,2026-01-07T23:59:21,00:36:51,,4663480K,10,10,06:08:30,22110,,0:0,COMPLETED
4295159,spades_hybrid_BS09_360_082-3_NP15x_IL15x,2026-01-07T23:23:01,2026-01-08T00:00:39,00:37:38,100G,,10,10,06:16:20,22580,general,0:0,COMPLETED
4295159.batch,batch,2026-01-07T23:23:01,2026-01-08T00:00:39,00:37:38,,6968812K,10,10,06:16:20,22580,,0:0,COMPLETED
4295160,spades_hybrid_BS09_360_082-3_NP15x_IL20x,2026-01-07T23:27:31,2026-01-07T23:37:53,00:10:22,100G,,10,10,01:43:40,6220,general,0:0,COMPLETED
4295160.batch,batch,2026-01-07T23:27:31,2026-01-07T23:37:53,00:10:22,,9193484K,10,10,01:43:40,6220,,0:0,COMPLETED
4295161,spades_hybrid_BS09_360_082-3_NP15x_IL25x,2026-01-07T23:29:39,2026-01-08T00:03:23,00:33:44,100G,,10,10,05:37:20,20240,general,0:0,COMPLETED
4295161.batch,batch,2026-01-07T23:29:39,2026-01-08T00:03:23,00:33:44,,10708340K,10,10,05:37:20,20240,,0:0,COMPLETED
4295162,spades_hybrid_BS09_360_082-3_NP15x_IL30x,2026-01-07T23:31:10,2026-01-08T00:14:20,00:43:10,100G,,10,10,07:11:40,25900,general,0:0,COMPLETED
4295162.batch,batch,2026-01-07T23:31:10,2026-01-08T00:14:20,00:43:10,,11255932K,10,10,07:11:40,25900,,0:0,COMPLETED
4295163,spades_hybrid_BS09_360_082-3_NP15x_IL35x,2026-01-07T23:32:32,2026-01-08T00:08:47,00:36:15,100G,,10,10,06:02:30,21750,general,0:0,COMPLETED
4295163.batch,batch,2026-01-07T23:32:32,2026-01-08T00:08:47,00:36:15,,11821280K,10,10,06:02:30,21750,,0:0,COMPLETED
4295164,spades_hybrid_BS09_360_082-3_NP15x_IL40x,2026-01-07T23:38:18,2026-01-08T00:23:07,00:44:49,100G,,10,10,07:28:10,26890,general,0:0,COMPLETED
4295164.batch,batch,2026-01-07T23:38:18,2026-01-08T00:23:07,00:44:49,,12152588K,10,10,07:28:10,26890,,0:0,COMPLETED
4295165,spades_hybrid_BS09_360_082-3_NP15x_IL50x,2026-01-07T23:38:18,2026-01-08T00:07:25,00:29:07,100G,,10,10,04:51:10,17470,general,0:0,COMPLETED
4295165.batch,batch,2026-01-07T23:38:18,2026-01-08T00:07:25,00:29:07,,13754048K,10,10,04:51:10,17470,,0:0,COMPLETED
4295166,spades_hybrid_BS09_360_082-3_NP15x_IL60x,2026-01-07T23:39:31,2026-01-08T00:47:50,01:08:19,100G,,10,10,11:23:10,40990,general,0:0,COMPLETED
4295166.batch,batch,2026-01-07T23:39:31,2026-01-08T00:47:50,01:08:19,,14151312K,10,10,11:23:10,40990,,0:0,COMPLETED
4295167,spades_hybrid_BS09_360_082-3_NP20x_IL10x,2026-01-07T23:39:50,2026-01-08T00:19:10,00:39:20,100G,,10,10,06:33:20,23600,general,0:0,COMPLETED
4295167.batch,batch,2026-01-07T23:39:50,2026-01-08T00:19:10,00:39:20,,4665492K,10,10,06:33:20,23600,,0:0,COMPLETED
4295168,spades_hybrid_BS09_360_082-3_NP20x_IL15x,2026-01-07T23:40:20,2026-01-08T00:26:56,00:46:36,100G,,10,10,07:46:00,27960,general,0:0,COMPLETED
4295168.batch,batch,2026-01-07T23:40:20,2026-01-08T00:26:56,00:46:36,,6515848K,10,10,07:46:00,27960,,0:0,COMPLETED
4295169,spades_hybrid_BS09_360_082-3_NP20x_IL20x,2026-01-07T23:41:21,2026-01-07T23:56:18,00:14:57,100G,,10,10,02:29:30,8970,general,0:0,COMPLETED
4295169.batch,batch,2026-01-07T23:41:21,2026-01-07T23:56:18,00:14:57,,9390620K,10,10,02:29:30,8970,,0:0,COMPLETED
4295170,spades_hybrid_BS09_360_082-3_NP20x_IL25x,2026-01-07T23:43:23,2026-01-08T01:12:45,01:29:22,100G,,10,10,14:53:40,53620,general,0:0,COMPLETED
4295170.batch,batch,2026-01-07T23:43:23,2026-01-08T01:12:45,01:29:22,,10542604K,10,10,14:53:40,53620,,0:0,COMPLETED
4295171,spades_hybrid_BS09_360_082-3_NP20x_IL30x,2026-01-07T23:46:57,2026-01-08T00:50:39,01:03:42,100G,,10,10,10:37:00,38220,general,0:0,COMPLETED
4295171.batch,batch,2026-01-07T23:46:57,2026-01-08T00:50:39,01:03:42,,11309704K,10,10,10:37:00,38220,,0:0,COMPLETED
4295172,spades_hybrid_BS09_360_082-3_NP20x_IL35x,2026-01-07T23:47:27,2026-01-08T00:37:53,00:50:26,100G,,10,10,08:24:20,30260,general,0:0,COMPLETED
4295172.batch,batch,2026-01-07T23:47:27,2026-01-08T00:37:53,00:50:26,,12140912K,10,10,08:24:20,30260,,0:0,COMPLETED
4295173,spades_hybrid_BS09_360_082-3_NP20x_IL40x,2026-01-07T23:49:30,2026-01-08T00:43:56,00:54:26,100G,,10,10,09:04:20,32660,general,0:0,COMPLETED
4295173.batch,batch,2026-01-07T23:49:30,2026-01-08T00:43:56,00:54:26,,12043708K,10,10,09:04:20,32660,,0:0,COMPLETED
4295174,spades_hybrid_BS09_360_082-3_NP20x_IL50x,2026-01-07T23:56:08,2026-01-08T00:25:06,00:28:58,100G,,10,10,04:49:40,17380,general,0:0,COMPLETED
4295174.batch,batch,2026-01-07T23:56:08,2026-01-08T00:25:06,00:28:58,,13381348K,10,10,04:49:40,17380,,0:0,COMPLETED
4295175,spades_hybrid_BS09_360_082-3_NP20x_IL60x,2026-01-07T23:56:32,2026-01-08T01:34:06,01:37:34,100G,,10,10,16:15:40,58540,general,0:0,COMPLETED
4295175.batch,batch,2026-01-07T23:56:32,2026-01-08T01:34:06,01:37:34,,14575352K,10,10,16:15:40,58540,,0:0,COMPLETED
4295176,spades_hybrid_BS09_360_082-3_NP25x_IL10x,2026-01-07T23:59:11,2026-01-08T01:18:08,01:18:57,100G,,10,10,13:09:30,47370,general,0:0,COMPLETED
4295176.batch,batch,2026-01-07T23:59:11,2026-01-08T01:18:08,01:18:57,,6211500K,10,10,13:09:30,47370,,0:0,COMPLETED
4295177,spades_hybrid_BS09_360_082-3_NP25x_IL15x,2026-01-07T23:59:33,2026-01-08T01:25:29,01:25:56,100G,,10,10,14:19:20,51560,general,0:0,COMPLETED
4295177.batch,batch,2026-01-07T23:59:33,2026-01-08T01:25:29,01:25:56,,6892376K,10,10,14:19:20,51560,,0:0,COMPLETED
4295178,spades_hybrid_BS09_360_082-3_NP25x_IL20x,2026-01-08T00:00:43,2026-01-08T00:16:13,00:15:30,100G,,10,10,02:35:00,9300,general,0:0,COMPLETED
4295178.batch,batch,2026-01-08T00:00:43,2026-01-08T00:16:13,00:15:30,,9467364K,10,10,02:35:00,9300,,0:0,COMPLETED
4295179,spades_hybrid_BS09_360_082-3_NP25x_IL25x,2026-01-08T00:03:32,2026-01-08T00:53:56,00:50:24,100G,,10,10,08:24:00,30240,general,0:0,COMPLETED
4295179.batch,batch,2026-01-08T00:03:32,2026-01-08T00:53:56,00:50:24,,9869324K,10,10,08:24:00,30240,,0:0,COMPLETED
4295180,spades_hybrid_BS09_360_082-3_NP25x_IL30x,2026-01-08T00:07:33,2026-01-08T01:05:58,00:58:25,100G,,10,10,09:44:10,35050,general,0:0,COMPLETED
4295180.batch,batch,2026-01-08T00:07:33,2026-01-08T01:05:58,00:58:25,,10718232K,10,10,09:44:10,35050,,0:0,COMPLETED
4295181,spades_hybrid_BS09_360_082-3_NP25x_IL35x,2026-01-08T00:08:21,2026-01-08T01:07:11,00:58:50,100G,,10,10,09:48:20,35300,general,0:0,COMPLETED
4295181.batch,batch,2026-01-08T00:08:21,2026-01-08T01:07:11,00:58:50,,11848844K,10,10,09:48:20,35300,,0:0,COMPLETED
4295182,spades_hybrid_BS09_360_082-3_NP25x_IL40x,2026-01-08T00:08:52,2026-01-08T01:04:12,00:55:20,100G,,10,10,09:13:20,33200,general,0:0,COMPLETED
4295182.batch,batch,2026-01-08T00:08:52,2026-01-08T01:04:12,00:55:20,,12324592K,10,10,09:13:20,33200,,0:0,COMPLETED
4295183,spades_hybrid_BS09_360_082-3_NP25x_IL50x,2026-01-08T00:11:33,2026-01-08T01:37:10,01:25:37,100G,,10,10,14:16:10,51370,general,0:0,COMPLETED
4295183.batch,batch,2026-01-08T00:11:33,2026-01-08T01:37:10,01:25:37,,12744300K,10,10,14:16:10,51370,,0:0,COMPLETED
4295184,spades_hybrid_BS09_360_082-3_NP25x_IL60x,2026-01-08T00:14:28,2026-01-08T00:46:00,00:31:32,100G,,10,10,05:15:20,18920,general,0:0,COMPLETED
4295184.batch,batch,2026-01-08T00:14:28,2026-01-08T00:46:00,00:31:32,,14060428K,10,10,05:15:20,18920,,0:0,COMPLETED
4295185,spades_hybrid_BS09_360_082-3_NP30x_IL10x,2026-01-08T00:14:59,2026-01-08T01:41:43,01:26:44,100G,,10,10,14:27:20,52040,general,0:0,COMPLETED
4295185.batch,batch,2026-01-08T00:14:59,2026-01-08T01:41:43,01:26:44,,4709084K,10,10,14:27:20,52040,,0:0,COMPLETED
4295186,spades_hybrid_BS09_360_082-3_NP30x_IL15x,2026-01-08T00:16:30,2026-01-08T01:24:43,01:08:13,100G,,10,10,11:22:10,40930,general,0:0,COMPLETED
4295186.batch,batch,2026-01-08T00:16:30,2026-01-08T01:24:43,01:08:13,,6823448K,10,10,11:22:10,40930,,0:0,COMPLETED
4295187,spades_hybrid_BS09_360_082-3_NP30x_IL20x,2026-01-08T00:16:30,2026-01-08T01:11:27,00:54:57,100G,,10,10,09:09:30,32970,general,0:0,COMPLETED
4295187.batch,batch,2026-01-08T00:16:30,2026-01-08T01:11:27,00:54:57,,9193484K,10,10,09:09:30,32970,,0:0,COMPLETED
4295188,spades_hybrid_BS09_360_082-3_NP30x_IL25x,2026-01-08T00:19:33,2026-01-08T01:19:00,00:59:27,100G,,10,10,09:54:30,35670,general,0:0,COMPLETED
4295188.batch,batch,2026-01-08T00:19:33,2026-01-08T01:19:00,00:59:27,,9869324K,10,10,09:54:30,35670,,0:0,COMPLETED
4295189,spades_hybrid_BS09_360_082-3_NP30x_IL30x,2026-01-08T00:19:33,2026-01-08T01:22:32,01:02:59,100G,,10,10,10:29:50,37790,general,0:0,COMPLETED
4295189.batch,batch,2026-01-08T00:19:33,2026-01-08T01:22:32,01:02:59,,11278484K,10,10,10:29:50,37790,,0:0,COMPLETED
4295190,spades_hybrid_BS09_360_082-3_NP30x_IL35x,2026-01-08T00:22:32,2026-01-08T01:20:46,00:58:14,100G,,10,10,09:42:20,34940,general,0:0,COMPLETED
4295190.batch,batch,2026-01-08T00:22:32,2026-01-08T01:20:46,00:58:14,,11080528K,10,10,09:42:20,34940,,0:0,COMPLETED
4295191,spades_hybrid_BS09_360_082-3_NP30x_IL40x,2026-01-08T00:23:09,2026-01-08T01:38:18,01:15:09,100G,,10,10,12:31:30,45090,general,0:0,COMPLETED
4295191.batch,batch,2026-01-08T00:23:09,2026-01-08T01:38:18,01:15:09,,12476080K,10,10,12:31:30,45090,,0:0,COMPLETED
4295192,spades_hybrid_BS09_360_082-3_NP30x_IL50x,2026-01-08T00:25:11,2026-01-08T01:52:10,01:26:59,100G,,10,10,14:29:50,52190,general,0:0,COMPLETED
4295192.batch,batch,2026-01-08T00:25:11,2026-01-08T01:52:10,01:26:59,,13657M,10,10,14:29:50,52190,,0:0,COMPLETED
4295193,spades_hybrid_BS09_360_082-3_NP30x_IL60x,2026-01-08T00:26:32,2026-01-08T00:56:05,00:29:33,100G,,10,10,04:55:30,17730,general,0:0,COMPLETED
4295193.batch,batch,2026-01-08T00:26:32,2026-01-08T00:56:05,00:29:33,,14368840K,10,10,04:55:30,17730,,0:0,COMPLETED
4295194,spades_hybrid_BS09_360_082-3_NP35x_IL10x,2026-01-08T00:27:13,2026-01-08T02:53:08,02:25:55,100G,,10,10,1-00:19:10,87550,general,0:0,COMPLETED
4295194.batch,batch,2026-01-08T00:27:13,2026-01-08T02:53:08,02:25:55,,5696116K,10,10,1-00:19:10,87550,,0:0,COMPLETED
4295195,spades_hybrid_BS09_360_082-3_NP35x_IL15x,2026-01-08T00:33:20,2026-01-08T02:49:47,02:16:27,100G,,10,10,22:44:30,81870,general,0:0,COMPLETED
4295195.batch,batch,2026-01-08T00:33:20,2026-01-08T02:49:47,02:16:27,,6967188K,10,10,22:44:30,81870,,0:0,COMPLETED
4295196,spades_hybrid_BS09_360_082-3_NP35x_IL20x,2026-01-08T00:37:54,2026-01-08T00:55:00,00:17:06,100G,,10,10,02:51:00,10260,general,0:0,COMPLETED
4295196.batch,batch,2026-01-08T00:37:54,2026-01-08T00:55:00,00:17:06,,9193484K,10,10,02:51:00,10260,,0:0,COMPLETED
4295197,spades_hybrid_BS09_360_082-3_NP35x_IL25x,2026-01-08T00:42:29,2026-01-08T03:44:10,03:01:41,100G,,10,10,1-06:16:50,109010,general,0:0,COMPLETED
4295197.batch,batch,2026-01-08T00:42:29,2026-01-08T03:44:10,03:01:41,,9869328K,10,10,1-06:16:50,109010,,0:0,COMPLETED
4295198,spades_hybrid_BS09_360_082-3_NP35x_IL30x,2026-01-08T00:43:00,2026-01-08T02:43:47,02:00:47,100G,,10,10,20:07:50,72470,general,0:0,COMPLETED
4295198.batch,batch,2026-01-08T00:43:00,2026-01-08T02:43:47,02:00:47,,10732372K,10,10,20:07:50,72470,,0:0,COMPLETED
4295199,spades_hybrid_BS09_360_082-3_NP35x_IL35x,2026-01-08T00:43:30,2026-01-08T03:36:10,02:52:40,100G,,10,10,1-04:46:40,103600,general,0:0,COMPLETED
4295199.batch,batch,2026-01-08T00:43:30,2026-01-08T03:36:10,02:52:40,,11308116K,10,10,1-04:46:40,103600,,0:0,COMPLETED
4295200,spades_hybrid_BS09_360_082-3_NP35x_IL40x,2026-01-08T00:44:01,2026-01-08T02:44:09,02:00:08,100G,,10,10,20:01:20,72080,general,0:0,COMPLETED
4295200.batch,batch,2026-01-08T00:44:01,2026-01-08T02:44:09,02:00:08,,12531044K,10,10,20:01:20,72080,,0:0,COMPLETED
4295201,spades_hybrid_BS09_360_082-3_NP35x_IL50x,2026-01-08T00:46:03,2026-01-08T01:18:25,00:32:22,100G,,10,10,05:23:40,19420,general,0:0,COMPLETED
4295201.batch,batch,2026-01-08T00:46:03,2026-01-08T01:18:25,00:32:22,,13616244K,10,10,05:23:40,19420,,0:0,COMPLETED
4295202,spades_hybrid_BS09_360_082-3_NP35x_IL60x,2026-01-08T00:48:05,2026-01-08T01:25:19,00:37:14,100G,,10,10,06:12:20,22340,general,0:0,COMPLETED
4295202.batch,batch,2026-01-08T00:48:05,2026-01-08T01:25:19,00:37:14,,15017456K,10,10,06:12:20,22340,,0:0,COMPLETED
4295203,spades_hybrid_BS09_360_082-3_NP40x_IL10x,2026-01-08T00:48:05,2026-01-08T02:25:46,01:37:41,100G,,10,10,16:16:50,58610,general,0:0,COMPLETED
4295203.batch,batch,2026-01-08T00:48:05,2026-01-08T02:25:46,01:37:41,,5153520K,10,10,16:16:50,58610,,0:0,COMPLETED
4295204,spades_hybrid_BS09_360_082-3_NP40x_IL15x,2026-01-08T00:50:32,2026-01-08T03:49:46,02:59:14,100G,,10,10,1-05:52:20,107540,general,0:0,COMPLETED
4295204.batch,batch,2026-01-08T00:50:32,2026-01-08T03:49:46,02:59:14,,6432100K,10,10,1-05:52:20,107540,,0:0,COMPLETED
4295205,spades_hybrid_BS09_360_082-3_NP40x_IL20x,2026-01-08T00:51:08,2026-01-08T01:41:11,00:50:03,100G,,10,10,08:20:30,30030,general,0:0,COMPLETED
4295205.batch,batch,2026-01-08T00:51:08,2026-01-08T01:41:11,00:50:03,,9705488K,10,10,08:20:30,30030,,0:0,COMPLETED
4295206,spades_hybrid_BS09_360_082-3_NP40x_IL25x,2026-01-08T00:54:12,2026-01-08T02:55:33,02:01:21,100G,,10,10,20:13:30,72810,general,0:0,COMPLETED
4295206.batch,batch,2026-01-08T00:54:12,2026-01-08T02:55:33,02:01:21,,9869328K,10,10,20:13:30,72810,,0:0,COMPLETED
4295207,spades_hybrid_BS09_360_082-3_NP40x_IL30x,2026-01-08T00:54:12,2026-01-08T03:06:39,02:12:27,100G,,10,10,22:04:30,79470,general,0:0,COMPLETED
4295207.batch,batch,2026-01-08T00:54:12,2026-01-08T03:06:39,02:12:27,,11263152K,10,10,22:04:30,79470,,0:0,COMPLETED
4295208,spades_hybrid_BS09_360_082-3_NP40x_IL35x,2026-01-08T00:55:13,2026-01-08T02:55:24,02:00:11,100G,,10,10,20:01:50,72110,general,0:0,COMPLETED
4295208.batch,batch,2026-01-08T00:55:13,2026-01-08T02:55:24,02:00:11,,12187772K,10,10,20:01:50,72110,,0:0,COMPLETED
